id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO2194410278,Jeep Cherokee Limited 2015,used,MCO17054250,gold_premium,https://carro.mercadolibre.com.co/MCO-2194410278-jeep-cherokee-limited-2015-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,69900000,79900000.0,1,1254.0,Motor Group,False,2024-06-01T15:15:57.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzI4Njk3', 'name': 'Las Ferias'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.685618, 'longitude': -74.0843523}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,463923512,MOTOR GROUP,Jeep
MCO2194278138,Volkswagen Polo Comfortline 2022,used,MCO28117549,gold_premium,https://carro.mercadolibre.com.co/MCO-2194278138-volkswagen-polo-comfortline-2022-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,66000000,,1,,,False,2024-06-01T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Volkswagen
MCO1387950035,Ducati Panigale 959 Corse Special 2019,used,,gold_premium,https://moto.mercadolibre.com.co/MCO-1387950035-ducati-panigale-959-corse-special-2019-_JM,classified,MCO,MCO1763,MCO-MOTORCYCLES,77000000,,1,,,False,2024-05-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJFTDYxNjU4', 'name': 'Bella Suiza'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7074544, 'longitude': -74.0307467}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1393160291,NEXT MOTO,Ducati
MCO1387859825,Volkswagen Golf,used,MCO17068602,gold_premium,https://carro.mercadolibre.com.co/MCO-1387859825-volkswagen-golf-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,70900000,,1,1214.0,Autolarte Chevrolet,False,2024-05-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lUQThkMzc5', 'name': 'Itaguí'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,134393083,AUTOLARTE CHEVROLET,Volkswagen
MCO1387883741,Bmw X4 Xdrive 20d Xline 2017,used,MCO17044816,gold_premium,https://carro.mercadolibre.com.co/MCO-1387883741-bmw-x4-xdrive-20d-xline-2017-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,134900000,144900000.0,1,1254.0,Motor Group,False,2024-05-31T15:15:55.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzI4Njk3', 'name': 'Las Ferias'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.685618, 'longitude': -74.0843523}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,463923512,MOTOR GROUP,BMW
MCO2191652908,Chevrolet Captiva Sport 2014,used,MCO17045853,gold_premium,https://carro.mercadolibre.com.co/MCO-2191652908-chevrolet-captiva-sport-2014-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,36900000,,1,,,False,2024-05-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Chevrolet
MCO2191646550,Ford Ranger,used,MCO17050921,gold_premium,https://carro.mercadolibre.com.co/MCO-2191646550-ford-ranger-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,150900000,,1,1214.0,Autolarte Chevrolet,False,2024-05-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lUQThkMzc5', 'name': 'Itaguí'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,134393083,AUTOLARTE CHEVROLET,Ford
MCO1388105861,Bmw X7 4.4 M50i Xdrive,used,MCO21073197,gold_premium,https://carro.mercadolibre.com.co/MCO-1388105861-bmw-x7-44-m50i-xdrive-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,429990000,,1,,,False,2024-06-01T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,235347662,USADOS MEDELLIN,BMW
MCO1387800777,Volkswagen Jetta  Highline 1.4 Turbo  At Modelo 2024 Ft,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1387800777-volkswagen-jetta-highline-14-turbo-at-modelo-2024-ft-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,120990000,,1,1724.0,Casa Toro Volkswagen,False,2025-01-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO1387800571,Toyota Corolla 2011 1.6 Xli,used,MCO17066958,gold_premium,https://carro.mercadolibre.com.co/MCO-1387800571-toyota-corolla-2011-16-xli-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,41900000,,1,,,False,2024-05-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,200620945,JEDUARDOPINEDA,Toyota
MCO1387761567,"Volkswagen Saveiro Cabina Sencilla 1.6l Mec Obsequio, Ya Js",new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1387761567-volkswagen-saveiro-cabina-sencilla-16l-mec-obsequio-ya-js-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,69990000,,1,1724.0,Casa Toro Volkswagen,False,2025-01-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkzMzk0', 'name': 'San José de Bavaria'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.76755, 'longitude': -74.063793}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO1387748607,Volkswagen Polo Track 1.6  Mt Modelo 2024  Ft,new,MCO28117570,gold_premium,https://carro.mercadolibre.com.co/MCO-1387748607-volkswagen-polo-track-16-mt-modelo-2024-ft-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,63490000,,1,1724.0,Casa Toro Volkswagen,False,2025-01-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2191132836,Renault Oroch Intens 4x2 2.0 Mt Gris 2020 Gtq636,used,MCO17064305,gold_premium,https://carro.mercadolibre.com.co/MCO-2191132836-renault-oroch-intens-4x2-20-mt-gris-2020-gtq636-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,70500000,,1,1958.0,Sanautos Usados,False,2024-05-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Renault
MCO1387811519,Volkswagen T-cross Trendline St Aut 1.0t 2024 Obsequio Ya Js,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1387811519-volkswagen-t-cross-trendline-st-aut-10t-2024-obsequio-ya-js-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,97990000,,1,1724.0,Casa Toro Volkswagen,False,2025-01-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkzMzk0', 'name': 'San José de Bavaria'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.76755, 'longitude': -74.063793}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO1387824329,Volkwagen Teramont Highline 4x4 3.6  Modelo 2023 Ft,new,MCO21074763,gold_premium,https://carro.mercadolibre.com.co/MCO-1387824329-volkwagen-teramont-highline-4x4-36-modelo-2023-ft-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,206990000,,1,1724.0,Casa Toro Volkswagen,False,2025-01-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBVRTgxNDk5', 'name': 'Puente Aranda'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.614995, 'longitude': -74.114656}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO2191132450,"Volkswagen T-cross Trendline Mec 1.0t 2024 Obsequio, Ya, Js",new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2191132450-volkswagen-t-cross-trendline-mec-10t-2024-obsequio-ya-js-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,87990000,,1,1724.0,Casa Toro Volkswagen,False,2025-01-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkzMzk0', 'name': 'San José de Bavaria'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.76755, 'longitude': -74.063793}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,178307321,CASATORO VOLKSWAGEN,Volkswagen
MCO1387746335,Chevrolet Onix Premier 1.0 Turbo At,used,MCO21074706,gold_premium,https://carro.mercadolibre.com.co/MCO-1387746335-chevrolet-onix-premier-10-turbo-at-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,67900000,,1,,,False,2024-05-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1306668325,JVAUTOS COMPANY,Chevrolet
MCO1387720309,Seat Arona Reference 1.6 Mt Gris Metalico 2020 Jlw891,used,MCO17065163,gold_premium,https://carro.mercadolibre.com.co/MCO-1387720309-seat-arona-reference-16-mt-gris-metalico-2020-jlw891-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,66500000,,1,1958.0,Sanautos Usados,False,2024-05-31T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,SEAT
