id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,accepts_mercadopago,stop_time,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,installments_quantity,installments_amount,installments_rate,installments_currency_id,brand_value_name
MCO1363508109,"Inseparables: No Aplica, De Yalom, Irvin D.. Editorial Destino, Tapa Blanda En Español",new,MCO25448237,gold_special,https://www.mercadolibre.com.co/inseparables-no-aplica-de-yalom-irvin-d-editorial-destino-tapa-blanda-en-espanol/p/MCO25448237,buy_it_now,MCO,MCO1196,MCO-BOOKS,115096,1,,True,2043-11-17T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3197.11,0,COP,DESTINO LIBROS
MCO1752177106,Salva Al Gato Va Al Cine,new,MCO22121451,gold_special,https://www.mercadolibre.com.co/salva-al-gato-va-al-cine/p/MCO22121451,buy_it_now,MCO,MCO1196,MCO-BOOKS,115541,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3209.47,0,COP,Alba Editorial
MCO1757027488,"Vida Que Pensamos, La. Cuentos De Futbol  Eduardo Sacheri ",new,MCO22029393,gold_special,https://www.mercadolibre.com.co/vida-que-pensamos-la-cuentos-de-futbol-eduardo-sacheri/p/MCO22029393,buy_it_now,MCO,MCO1196,MCO-BOOKS,115096,1,,True,2043-07-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3197.11,0,COP,ALFAGUARA
MCO1333422311,"El Libro De Copywriting, De Bravo, Isra. Alienta Editorial, Tapa Blanda En Español",new,MCO23595978,gold_special,https://www.mercadolibre.com.co/el-libro-de-copywriting-de-bravo-isra-alienta-editorial-tapa-blanda-en-espanol/p/MCO23595978,buy_it_now,MCO,MCO1196,MCO-BOOKS,106781,1,,True,2043-08-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,2966.14,0,COP,Alienta Editorial
MCO1794460664,"Aprende A Promocionar Tu Trabajo. 10 Recursos Para Artistas, Diseñadores Y Creativos",new,MCO20914870,gold_pro,https://www.mercadolibre.com.co/aprende-a-promocionar-tu-trabajo-10-recursos-para-artistas-disenadores-y-creativos/p/MCO20914870,buy_it_now,MCO,MCO1196,MCO-BOOKS,113000,1,,True,2043-08-12T04:00:00.000Z,True,[],,MCO3025,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,438128163,SOLUCIONESONLINE_COLOMBIA_SAS,12,9416.67,0,COP,
MCO1841199198,Victima De Mi Hechizo - Memorias De Nina Simone - Eunice Kat,new,MCO21375928,gold_special,https://www.mercadolibre.com.co/victima-de-mi-hechizo-memorias-de-nina-simone-eunice-kat/p/MCO21375928,buy_it_now,MCO,MCO1196,MCO-BOOKS,115319,1,,True,2043-08-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3203.31,0,COP,Libros del Kultrum
MCO1757043156,"Pelota No Entra Por Azar, La",new,MCO22043406,gold_special,https://www.mercadolibre.com.co/pelota-no-entra-por-azar-la/p/MCO22043406,buy_it_now,MCO,MCO1196,MCO-BOOKS,115096,1,,True,2043-07-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3197.11,0,COP,Ediciones Granica S.A.
MCO1815223668,"Curso De Derecho Administrativo, De Diego Younes Moreno. Editorial Temis, Tapa Blanda, Edición 2023 En Español",new,MCO26432809,gold_special,https://www.mercadolibre.com.co/curso-de-derecho-administrativo-de-diego-younes-moreno-editorial-temis-tapa-blanda-edicion-2023-en-espanol/p/MCO26432809,buy_it_now,MCO,MCO1196,MCO-BOOKS,115000,1,1278.0,True,2043-08-19T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,3194.44,0,COP,Temis
MCO2120087946,Libro Curacion A Traves De Un Curso De Milagros,new,MCO22076878,gold_special,https://www.mercadolibre.com.co/libro-curacion-a-traves-de-un-curso-de-milagros/p/MCO22076878,buy_it_now,MCO,MCO1196,MCO-BOOKS,132000,1,1278.0,True,2043-12-23T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,3666.67,0,COP,Editorial Oceano de Colombia S.A.S
MCO1744288428,"Neuroeducacion Y Funciones Ejecutivas - Portellano Perez,...",new,MCO20978750,gold_special,https://www.mercadolibre.com.co/neuroeducacion-y-funciones-ejecutivas-portellano-perez/p/MCO20978750,buy_it_now,MCO,MCO1196,MCO-BOOKS,115319,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3203.31,0,COP,Ciencias de la Educación Preescolar y Especial
MCO1333740943,"El Tiempo Que Tuvimos, De Cherry Chic. Editorial Montena, Tapa Blanda En Español, 2023",new,MCO24550508,gold_special,https://www.mercadolibre.com.co/el-tiempo-que-tuvimos-de-cherry-chic-editorial-montena-tapa-blanda-en-espanol-2023/p/MCO24550508,buy_it_now,MCO,MCO1196,MCO-BOOKS,111413,1,,True,2043-08-27T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3094.81,0,COP,MONTENA
MCO1744234280,Grit - Angela Duckworth,new,MCO22215652,gold_special,https://www.mercadolibre.com.co/grit-angela-duckworth/p/MCO22215652,buy_it_now,MCO,MCO1196,MCO-BOOKS,113407,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3150.19,0,COP,Urano
MCO1744299072,Salud De La Botica Del Señor (cuidado Del Cuerpo) Por Treben,new,MCO21537038,gold_special,https://www.mercadolibre.com.co/salud-de-la-botica-del-senor-cuidado-del-cuerpo-por-treben/p/MCO21537038,buy_it_now,MCO,MCO1196,MCO-BOOKS,115319,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3203.31,0,COP,ENNSTHALER
MCO1320377609,Libro Negro De Los Illuminati - La Gran Conspiracion Para,new,MCO20750481,gold_special,https://www.mercadolibre.com.co/libro-negro-de-los-illuminati-la-gran-conspiracion-para/p/MCO20750481,buy_it_now,MCO,MCO1196,MCO-BOOKS,114251,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3173.64,0,COP,"EDICIONES ROBINBOOK, S.L."
MCO1363587857,"Ritual De Exorcismos Y Otras Súplicas, De Comision Episcopal Para La Liturgia. Editorial Libros Liturgicos C.e.e., Tapa Dura En Español, 2022",new,MCO26629859,gold_special,https://www.mercadolibre.com.co/ritual-de-exorcismos-y-otras-suplicas-de-comision-episcopal-para-la-liturgia-editorial-libros-liturgicos-cee-tapa-dura-en-espanol-2022/p/MCO26629859,buy_it_now,MCO,MCO1196,MCO-BOOKS,162543,1,,True,2043-11-17T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,4515.08,0,COP,LIBROS LITURGICOS
MCO1752233884,"Director,el - Jimenez Garcia,david",new,MCO22661727,gold_special,https://www.mercadolibre.com.co/directorel-jimenez-garciadavid/p/MCO22661727,buy_it_now,MCO,MCO1196,MCO-BOOKS,204157,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,5671.03,0,COP,"LIBROS DEL KO, SLL"
MCO1744261322,Liberación Animal - Peter Singer - Random,new,MCO19800619,gold_special,https://www.mercadolibre.com.co/liberacion-animal-peter-singer-random/p/MCO19800619,buy_it_now,MCO,MCO1196,MCO-BOOKS,113251,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3145.86,0,COP,Taurus
MCO1320245387,"Economía Circular: Un Enfoque Práctico Para Transformar Los Modelos Empresariales, De Rozanne Henzen | Ed Weenk. Alpha Editorial S.a, Tapa Blanda, Edición 2022 En Español",new,MCO25333110,gold_special,https://www.mercadolibre.com.co/economia-circular-un-enfoque-practico-para-transformar-los-modelos-empresariales-de-rozanne-henzen-ed-weenk-alpha-editorial-sa-tapa-blanda-edicion-2022-en-espanol/p/MCO25333110,buy_it_now,MCO,MCO1196,MCO-BOOKS,115000,1,1278.0,True,2043-07-24T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,3194.44,0,COP,Alpha Editorial S.A
MCO1320871521,"Con El Asesino Enfrente, De Douglas, John. Editorial Harpercollins, Tapa Blanda En Español, 2021",new,MCO24243445,gold_special,https://www.mercadolibre.com.co/con-el-asesino-enfrente-de-douglas-john-editorial-harpercollins-tapa-blanda-en-espanol-2021/p/MCO24243445,buy_it_now,MCO,MCO1196,MCO-BOOKS,192909,1,,True,2043-07-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,5358.58,0,COP,Harper collins
MCO1748413152,Historia De La Magia - Eliphas Levi,new,MCO22184610,gold_special,https://www.mercadolibre.com.co/historia-de-la-magia-eliphas-levi/p/MCO22184610,buy_it_now,MCO,MCO1196,MCO-BOOKS,115541,1,,True,2043-07-23T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3209.47,0,COP,Ediciones Mi-lla SL
MCO1372912029,"Del Campo Yugoslavo Al Campo Colombiano El Relato De Una Migracion En La Guerra Fria, De Mikly Bernal, Nicole. Editorial Universidad Del Rosario, Tapa Blanda, Edición 1 En Español, 2021",new,MCO26288626,gold_special,https://www.mercadolibre.com.co/del-campo-yugoslavo-al-campo-colombiano-el-relato-de-una-migracion-en-la-guerra-fria-de-mikly-bernal-nicole-editorial-universidad-del-rosario-tapa-blanda-edicion-1-en-espanol-2021/p/MCO26288626,buy_it_now,MCO,MCO1196,MCO-BOOKS,116000,1,1278.0,True,2043-12-14T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,3222.22,0,COP,Editorial Universidad del Rosario-uros
MCO1757338438,Visualizacion Curativa (masters Best),new,MCO21130000,gold_special,https://www.mercadolibre.com.co/visualizacion-curativa-masters-best/p/MCO21130000,buy_it_now,MCO,MCO1196,MCO-BOOKS,113807,1,,True,2043-07-26T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3161.31,0,COP,Robin book editorial
MCO1364412337,"Arcana Mundi ( Libro Original ), De Georg Luck, Elena Gallego Moya, Miguel E. Perez Molina, Georg Luck, Elena Gallego Moya, Miguel E. Perez Molina. Alianza Editorial En Español",new,MCO26217617,gold_special,https://www.mercadolibre.com.co/arcana-mundi-libro-original-de-georg-luck-elena-gallego-moya-miguel-e-perez-molina-georg-luck-elena-gallego-moya-miguel-e-perez-molina-alianza-editorial-en-espanol/p/MCO26217617,buy_it_now,MCO,MCO1196,MCO-BOOKS,114070,1,,True,2043-11-19T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3168.61,0,COP,Alianza Editorial
MCO1760672888,"Lecciones De Derecho Constitucional Tomo I, De Magdalena Correa Henao, Néstor Osuna Patiño, Gonzalo A. Ramírez Cleves. Editorial U. Externado De Colombia, Tapa Blanda, Edición 2017 En Español",new,MCO24782044,gold_special,https://www.mercadolibre.com.co/lecciones-de-derecho-constitucional-tomo-i-de-magdalena-correa-henao-nestor-osuna-patino-gonzalo-a-ramirez-cleves-editorial-u-externado-de-colombia-tapa-blanda-edicion-2017-en-espanol/p/MCO24782044,buy_it_now,MCO,MCO1196,MCO-BOOKS,114000,1,1278.0,True,2043-07-27T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,['mandatory_free_shipping'],,,279263455,HIPERTEXTOSAS,36,3166.67,0,COP,U. Externado de Colombia
MCO1320560297,El Método Billings,new,MCO20741004,gold_special,https://www.mercadolibre.com.co/el-metodo-billings/p/MCO20741004,buy_it_now,MCO,MCO1196,MCO-BOOKS,113259,1,,True,2043-07-25T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3146.08,0,COP,"Ediciones Palabra, S.A."
MCO1732680356,"El Buen Antepasado, De Roman Krznaric. Editorial Capitan Swing, Tapa Blanda En Español, 2022",new,MCO23635197,gold_special,https://www.mercadolibre.com.co/el-buen-antepasado-de-roman-krznaric-editorial-capitan-swing-tapa-blanda-en-espanol-2022/p/MCO23635197,buy_it_now,MCO,MCO1196,MCO-BOOKS,115000,1,2068.0,True,2043-07-18T04:00:00.000Z,True,[],LIBRERIA EBOOK,MCO3025,False,True,cross_docking,me2,"['self_service_in', 'mandatory_free_shipping']",,,515528688,E-BOOK S.A.S,36,3194.44,0,COP,
MCO1914462092,"El Día Que Aprendí Que No Se Amar, De Aura Garcia-junco. Editorial Seix Barral, Tapa Dura En Español, 2022",new,MCO25351929,gold_special,https://www.mercadolibre.com.co/el-dia-que-aprendi-que-no-se-amar-de-aura-garcia-junco-editorial-seix-barral-tapa-dura-en-espanol-2022/p/MCO25351929,buy_it_now,MCO,MCO1196,MCO-BOOKS,113407,1,,True,2043-09-14T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3150.19,0,COP,Seix Barral
MCO1360068545,Ciudades Fabulosas,new,MCO21609224,gold_pro,https://www.mercadolibre.com.co/ciudades-fabulosas/p/MCO21609224,buy_it_now,MCO,MCO1196,MCO-BOOKS,39000,1,,True,2043-11-09T04:00:00.000Z,True,[],,MCO3025,False,False,xd_drop_off,me2,[],,,399076820,CUCI2254104,12,3250.0,0,COP,
MCO1744270592,El Poder De Seis / Legados De Lorien 2 / Pittacus Lore,new,MCO22139944,gold_special,https://www.mercadolibre.com.co/el-poder-de-seis-legados-de-lorien-2-pittacus-lore/p/MCO22139944,buy_it_now,MCO,MCO1196,MCO-BOOKS,111359,1,,True,2043-07-22T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3093.31,0,COP,RBA Molino
MCO2046934276,"Agencia Lockwood: La Calavera De Los Susurros -jonathan Stro, De Jonathan Stroud . Editorial Hidra En Español",new,MCO24854795,gold_special,https://www.mercadolibre.com.co/agencia-lockwood-la-calavera-de-los-susurros-jonathan-stro-de-jonathan-stroud-editorial-hidra-en-espanol/p/MCO24854795,buy_it_now,MCO,MCO1196,MCO-BOOKS,113407,1,,True,2043-11-18T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3150.19,0,COP,"HIDRA,EDITORIAL"
MCO1321324827,7 Semanas En París - Paula  Gallego,new,MCO20771701,gold_special,https://www.mercadolibre.com.co/7-semanas-en-paris-paula-gallego/p/MCO20771701,buy_it_now,MCO,MCO1196,MCO-BOOKS,119631,1,,True,2043-07-27T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3323.08,0,COP,Ediciones Kiwi S.L.
MCO1752174372,"El Coach De Sillicon Valley, De Schmidt, Eric. Editorial Conecta, Tapa Blanda En Español",new,MCO23583265,gold_special,https://www.mercadolibre.com.co/el-coach-de-sillicon-valley-de-schmidt-eric-editorial-conecta-tapa-blanda-en-espanol/p/MCO23583265,buy_it_now,MCO,MCO1196,MCO-BOOKS,197778,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,5493.83,0,COP,Conecta
MCO1323175849,"Como Sobrevivir En El Espacio, De Jordi Pereyra. Editorial Paidós En Español",new,MCO25812124,gold_special,https://www.mercadolibre.com.co/como-sobrevivir-en-el-espacio-de-jordi-pereyra-editorial-paidos-en-espanol/p/MCO25812124,buy_it_now,MCO,MCO1196,MCO-BOOKS,111625,1,,True,2043-08-02T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3100.69,0,COP,PAIDOS
MCO1364012525,"El Inca, De Vazquez-figueroa, Alberto. Editorial Kolima, Tapa Blanda En Español",new,MCO26576063,gold_special,https://www.mercadolibre.com.co/el-inca-de-vazquez-figueroa-alberto-editorial-kolima-tapa-blanda-en-espanol/p/MCO26576063,buy_it_now,MCO,MCO1196,MCO-BOOKS,115541,1,,True,2043-11-18T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3209.47,0,COP,Kolima
MCO2093212530,Libro:  Diseñar El Cambio,new,MCO20891109,gold_special,https://www.mercadolibre.com.co/libro-disenar-el-cambio/p/MCO20891109,buy_it_now,MCO,MCO1196,MCO-BOOKS,84000,1,1278.0,True,2043-12-08T04:00:00.000Z,True,[],Libreria de la U,MCO3025,False,True,cross_docking,me2,[],,,279263455,HIPERTEXTOSAS,36,2333.33,0,COP,Ediciones Urano
MCO1320388287,"Libro Los Dioses De Cada Hombre - Bolen , Jean Shinoda",new,MCO19868112,gold_special,https://www.mercadolibre.com.co/libro-los-dioses-de-cada-hombre-bolen-jean-shinoda/p/MCO19868112,buy_it_now,MCO,MCO1196,MCO-BOOKS,111185,1,,True,2043-07-24T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3088.47,0,COP,Editorial Kairós SA
MCO1321292971,"Libro La Solución De Los Telómeros Aprende A Vivir Sano, De Blackburn, Elizabeth. Editorial Debolsillo, Tapa Blanda En Español, 2018",new,MCO23477736,gold_special,https://www.mercadolibre.com.co/libro-la-solucion-de-los-telomeros-aprende-a-vivir-sano-de-blackburn-elizabeth-editorial-debolsillo-tapa-blanda-en-espanol-2018/p/MCO23477736,buy_it_now,MCO,MCO1196,MCO-BOOKS,113879,1,,True,2043-07-27T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3163.31,0,COP,DEBOLSILLO
MCO1364411167,"Shantala, De Leboyer, Frederick. Editorial Gaia Ediciones, Tapa Blanda En Español",new,MCO24687132,gold_special,https://www.mercadolibre.com.co/shantala-de-leboyer-frederick-editorial-gaia-ediciones-tapa-blanda-en-espanol/p/MCO24687132,buy_it_now,MCO,MCO1196,MCO-BOOKS,111261,1,,True,2043-11-19T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3090.58,0,COP,Gaia Ediciones
MCO2019462144,"Cuervos, De Riechelmann, Cord. Editorial Adriana Hidalgo Editora, Tapa Dura, Edición 1 En Español, 2022",new,MCO25535636,gold_special,https://www.mercadolibre.com.co/cuervos-de-riechelmann-cord-editorial-adriana-hidalgo-editora-tapa-dura-edicion-1-en-espanol-2022/p/MCO25535636,buy_it_now,MCO,MCO1196,MCO-BOOKS,192909,1,,True,2043-11-06T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,5358.58,0,COP,ADRIANA HIDALGO EDITORA
MCO1321707827,"Eso No Estaba En Mi Libro De Historia De Los Illuminati, De Juarez, Eduardo. Editorial Almuzara, Tapa Blanda En Español, 1",new,MCO24675816,gold_special,https://www.mercadolibre.com.co/eso-no-estaba-en-mi-libro-de-historia-de-los-illuminati-de-juarez-eduardo-editorial-almuzara-tapa-blanda-en-espanol-1/p/MCO24675816,buy_it_now,MCO,MCO1196,MCO-BOOKS,119587,1,,True,2043-07-28T04:00:00.000Z,True,[],,MCO3025,False,True,xd_drop_off,me2,['mandatory_free_shipping'],,,791273252,LIBERIMPORTACINSASLIBERIMP,36,3321.86,0,COP,Almuzara
