id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO2164531596,Volkswagen Gol 1.6 Trendline Mt,used,MCO21073668,gold_premium,https://carro.mercadolibre.com.co/MCO-2164531596-volkswagen-gol-16-trendline-mt-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,49900000,,1,,False,2024-05-19T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1306668325,JVAUTOS COMPANY,Volkswagen
MCO2217647696,Suzuki Jimny Mt,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2217647696-suzuki-jimny-mt-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,124000000,,1,,False,2024-03-21T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjcyOTYw', 'name': 'Santa Bárbara'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.570868, 'longitude': -74.297333}","{'contact': 'ANDRES PACHON', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1645776037,APACHON79905,Suzuki
MCO1392089111,Ford Expedition 4x4 2020,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392089111-ford-expedition-4x4-2020-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,239000000,,1,,False,2024-06-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTG9tYSBEZWwgRXNjb2Jlcm9UVU5QUTBWT', 'name': 'Loma Del Escobero'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1482465, 'longitude': -75.5615123}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1549680648,TRECEAUTOMOTORES,Ford
MCO1383129111,Mazda Cx-30 Touring 2.0 Único Dueño,used,MCO21073859,gold_premium,https://carro.mercadolibre.com.co/MCO-1383129111-mazda-cx-30-touring-20-unico-dueno-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,95900000,,1,,False,2024-05-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Mazda
MCO2162823598,Renault Captur Zen Mt Negro Nacarado 2018 Elu103,used,MCO17800273,gold_premium,https://carro.mercadolibre.com.co/MCO-2162823598-renault-captur-zen-mt-negro-nacarado-2018-elu103-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,66500000,,1,1958.0,False,2024-05-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Renault
MCO2215543890,Chevrolet Monza Spyder / Modelo 1980,used,,gold_premium,https://vehiculo.mercadolibre.com.co/MCO-2215543890-chevrolet-monza-spyder-modelo-1980-_JM,classified,MCO,MCO5682,MCO-CLASSIC_CARS,45000000,,1,,False,2024-03-20T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0ZMTzcwZTNh', 'name': 'Floridablanca'}, 'state': {'id': 'TUNPUFNBTnJlMjMw', 'name': 'Santander'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 7.0720568, 'longitude': -73.1068227}","{'contact': 'WILLIAM HOYOS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1400166466,DCF20230615124454,Chevrolet
MCO2221278732,Chevrolet Equinox 1.5 Premier 4x4 2019,used,MCO17046215,gold_premium,https://carro.mercadolibre.com.co/MCO-2221278732-chevrolet-equinox-15-premier-4x4-2019-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,95000000,,1,,False,2024-03-23T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NISTk4OWIx', 'name': 'Chía'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.864758, 'longitude': -74.050918}","{'contact': 'Oscar Chapetón', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1074743086,TUC_CAJICA2,Chevrolet
MCO2215449854,Nissan Note ,used,MCO17062105,gold_premium,https://carro.mercadolibre.com.co/MCO-2215449854-nissan-note-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,41000000,,1,,False,2024-03-20T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDMyNTcy', 'name': 'Villa Gladys'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.704572, 'longitude': -74.1346396}","{'contact': 'OLGA CASALLAS', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1317682419,CENTROFOTOGRAFIATOBERIN,Nissan
MCO1393417301,Toyota Prado Txl Blindada,used,MCO17067843,gold_premium,https://carro.mercadolibre.com.co/MCO-1393417301-toyota-prado-txl-blindada-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,280000000,,1,,False,2024-03-20T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1JJTzIzOThh', 'name': 'Riohacha'}, 'state': {'id': 'TUNPUEdVQWExOTYx', 'name': 'Guajira'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.5384151, 'longitude': -72.9167838}","{'contact': 'MAYKEL', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,322540570,TUC_FQBARRANQUILLA,Toyota
MCO2159137430,Renault Kangoo Express 1.6 Mec Fwd 2023 210,used,MCO21074401,gold_premium,https://carro.mercadolibre.com.co/MCO-2159137430-renault-kangoo-express-16-mec-fwd-2023-210-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,75000000,,1,1399.0,False,2024-05-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYUHJvdmlkZW5jaWFUVU5QUTFCRlVtTXdNa', 'name': 'Providencia'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8039526, 'longitude': -75.6982581}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Automotores Andina,MCO1743,False,False,,not_specified,[],,,155870090,TUC_AUTOMOTORESANDINA,Renault
MCO2211945248,Suzuki Gixxer 250 2024,used,,gold_premium,https://moto.mercadolibre.com.co/MCO-2211945248-suzuki-gixxer-250-2024-_JM,classified,MCO,MCO1763,MCO-MOTORCYCLES,15800000,,1,,False,2024-03-17T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1VTDIyMzM5', 'name': 'Multicentro'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7019932, 'longitude': -74.0373564}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1041541038,OSSA8660626,Suzuki
MCO1383124545,Renault Logan Familier Mt Idv754,used,MCO17064487,gold_premium,https://carro.mercadolibre.com.co/MCO-1383124545-renault-logan-familier-mt-idv754-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,34500000,,1,1958.0,False,2024-05-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Renault
MCO2223803208,Kia Picanto Vibrant  1250cc Mt Aa,used,MCO27943092,gold_premium,https://carro.mercadolibre.com.co/MCO-2223803208-kia-picanto-vibrant-1250cc-mt-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,46900000,,1,,False,2024-03-24T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlJJQzk0NDg5', 'name': 'Ricaurte'}, 'city': {'id': 'TUNPQ01BUjU5NzU1', 'name': 'Martires'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6091532, 'longitude': -74.0938969}","{'contact': 'Juan A', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Kia
MCO1391602961,Mg 4 Plus,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1391602961-mg-4-plus-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,139990000,,1,1656.0,False,2025-02-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Los Coches,MCO1743,False,False,,not_specified,[],,,1291873806,MG BOGOTA,MG
MCO2211966706,Peugeot 207 5p Allure 1.6e  1600cc Mt Aa,used,MCO17063300,gold_premium,https://carro.mercadolibre.com.co/MCO-2211966706-peugeot-207-5p-allure-16e-1600cc-mt-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,33900000,,1,,False,2024-03-17T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JQzMxNzY5', 'name': 'Nicolás de Federmán'}, 'city': {'id': 'TUNPQ1RFVTY1OTk1', 'name': 'Teusaquillo'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6491246, 'longitude': -74.0839852}","{'contact': 'Jesus M', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Peugeot
MCO2203173226,Toyota New Fortuner Sw2 Street 2.7 Aut 5p 7 Pas 2020 Gzl933,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2203173226-toyota-new-fortuner-sw2-street-27-aut-5p-7-pas-2020-gzl933-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,165200000,,1,1800.0,False,2024-06-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBMTY1MzE', 'name': 'La Calleja'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6810082, 'longitude': -74.0912786}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Autonal Usados,MCO1743,False,False,,not_specified,[],,,44766228,TUC_CVAUTONALVIRTUAL,Toyota
MCO2215860680,Kia Cerato 2021 1.6 Vivro Vibrant Aut,used,MCO17054848,gold_premium,https://carro.mercadolibre.com.co/MCO-2215860680-kia-cerato-2021-16-vivro-vibrant-aut-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,74800000,,1,,False,2024-06-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1RFVTY1OTk1', 'name': 'Teusaquillo'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6422765, 'longitude': -74.0907071}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,143639237,TUC_CVTOTALAUTOSSAS,Kia
MCO1392108707,Nissan D22/np300 / Modelo 2012,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1392108707-nissan-d22np300-modelo-2012-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,49000000,,1,,False,2024-03-16T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdVQTM0ODM5NA', 'name': 'Guayaquil'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4405234, 'longitude': -76.5278686}","{'contact': 'ANA AMAYA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1400166466,DCF20230615124454,Nissan
MCO2157029724,Subaru Forester 4x4 At Plata 2013 Hkv957,used,MCO17066037,gold_premium,https://carro.mercadolibre.com.co/MCO-2157029724-subaru-forester-4x4-at-plata-2013-hkv957-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,69500000,,1,1958.0,False,2024-05-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Sanautos Usados,MCO1743,False,False,,not_specified,[],,,259900520,SANAUTOS S.A,Subaru
MCO2215207982,Chevrolet Traverse 3.6 Lt 4x4 2022,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2215207982-chevrolet-traverse-36-lt-4x4-2022-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,183000000,,1,,False,2024-03-20T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNSSTQ2NzYzNQ', 'name': 'Cristo Rey'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.206302, 'longitude': -75.5844334}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1169458442,RIPA4805471,Chevrolet
MCO2212572954,Toyota Hilux 2.4 24l At 4x4 2021,used,MCO17067313,gold_premium,https://carro.mercadolibre.com.co/MCO-2212572954-toyota-hilux-24-24l-at-4x4-2021-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,187000000,,1,,False,2024-03-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMUDI3MDA0Ng', 'name': 'El Poblado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2034815, 'longitude': -75.5716589}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1172660779,OSSMAGMEZSAS,Toyota
MCO2212824396,Chevrolet Tracker Ls 2016,used,MCO17047316,gold_premium,https://carro.mercadolibre.com.co/MCO-2212824396-chevrolet-tracker-ls-2016-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,44800000,,1,,False,2024-03-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJFTDk4ODQz', 'name': 'Bellavista Occidental'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6789429, 'longitude': -74.0924285}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1020318158,MUMA3218662,Chevrolet
