id,title,condition,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2217292510,Venta Apartamento 70 M2 Excelente Ubicación Barranquiilla,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2217292510-venta-apartamento-70-m2-excelente-ubicacion-barranquiilla-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,280000000,1,,,False,2024-03-21T04:00:14.000Z,"{'address_line': 'Cra 96A 49C', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDgyNzYwMA', 'name': 'Villa Santos'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.0069895, 'longitude': -74.8293286}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,501606044,FOJO3166454
MCO1393120901,Alquilo Hermoso Apartaestudio Amoblado En Bogota Chapinero Alto ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1393120901-alquilo-hermoso-apartaestudio-amoblado-en-bogota-chapinero-alto-_JM,classified,MCO,MCO164683,MCO-APARTMENTS_FOR_VACATION_RENTAL,3700000,1,,,False,2025-02-17T04:00:00.000Z,"{'address_line': 'Calle 64 #4, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNIQTY0MzE5', 'name': 'Chapinero Alto'}, 'city': {'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7170879, 'longitude': -74.1430234}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,457335750,MARACONSUELOMOLINA
MCO1393709817,"Alquiler Local Comercial Centro, Manizales Cod 7284836",used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1393709817-alquiler-local-comercial-centro-manizales-cod-7284836-_JM,classified,MCO,MCO50560,MCO-RETAIL_SPACE_FOR_RENT,4000000,1,1696.0,Inmobiliaria Lucia Prada,False,2025-02-18T04:00:00.000Z,"{'address_line': 'Cra 20 #17-44, Manizales, Caldas, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNFTjIwMDUyNQ', 'name': 'Centro'}, 'city': {'id': 'TUNPQ01BTmMwNDc4', 'name': 'Manizales'}, 'state': {'id': 'TUNPUENBTHNjODY4', 'name': 'Caldas'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.068837, 'longitude': -75.5205067}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,246924747,ALQUILER_ADMINISTRADOR
MCO2224416348,Casa Lote Campestre De 1200 M2 Y Casa De 120 M2 A 5 Minutos De Mesitas Del Colegio ,used,gold_premium,https://casa.mercadolibre.com.co/MCO-2224416348-casa-lote-campestre-de-1200-m2-y-casa-de-120-m2-a-5-minutos-de-mesitas-del-colegio-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,360000000,1,,,False,2024-08-21T04:00:00.000Z,"{'address_line': 'Mesitas del Colegio, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0VMWmVmMmE3', 'name': 'El Colegio'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.584195, 'longitude': -74.445236}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1690909590,LAJAUSINMOBILIARIA_LAMESA
MCO2221523088,"Alquiler Apartaestudio En El Cable, Manizales Cod.7292910",used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-2221523088-alquiler-apartaestudio-en-el-cable-manizales-cod7292910-_JM,classified,MCO,MCO1473,MCO-APARTMENTS_FOR_RENT,1500000,1,1696.0,Inmobiliaria Lucia Prada,False,2024-05-22T04:00:00.000Z,"{'address_line': 'Cl. 66 #22 - 60, Manizales, Caldas, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBVTQyNDc0Mg', 'name': 'Laureles'}, 'city': {'id': 'TUNPQ01BTmMwNDc4', 'name': 'Manizales'}, 'state': {'id': 'TUNPUENBTHNjODY4', 'name': 'Caldas'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.0550704, 'longitude': -75.4840551}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,246924747,ALQUILER_ADMINISTRADOR
MCO1395819463,Apartamento Ricaurte Oferta,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1395819463-apartamento-ricaurte-oferta-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,302000000,1,,,False,2024-08-22T04:00:00.000Z,"{'address_line': 'Ricaurte, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlJJQzUwNzk2OQ', 'name': 'Ricaurte'}, 'city': {'id': 'TUNPQ1JJQzVmOWRi', 'name': 'Ricaurte'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.277309, 'longitude': -74.772305}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1682077478,COAR20240213131148
MCO1395793017, Gran Oferta. Apartamento Ricaurte Barato ,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1395793017-gran-oferta-apartamento-ricaurte-barato-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,278000000,1,,,False,2024-08-22T04:00:00.000Z,"{'address_line': 'Ricaurte, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlJJQzUwNzk2OQ', 'name': 'Ricaurte'}, 'city': {'id': 'TUNPQ1JJQzVmOWRi', 'name': 'Ricaurte'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.277309, 'longitude': -74.772305}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1682077478,COAR20240213131148
MCO1395805057,Oficina Toberin,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1395805057-oficina-toberin-_JM,classified,MCO,MCO6401,MCO-INDIVIDUAL_OFFICES_FOR_SALE,549000000,1,,,False,2025-02-23T04:00:00.000Z,"{'address_line': 'Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMzA2NzE', 'name': 'El Toberín'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7109886, 'longitude': -74.072092}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1682077478,COAR20240213131148
MCO2224383814,Hermoso Lote En El Corredor San Antonio - La Ceja,new,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2224383814-hermoso-lote-en-el-corredor-san-antonio-la-ceja-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,830000000,1,,,False,2025-02-22T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0xBWjI0NTNl', 'name': 'La Ceja'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': 'Bien Raíz', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1542081276,VENTASBIENRAIZ
MCO1395469319,Local Esquinero Vía Principal Calle 72,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1395469319-local-esquinero-via-principal-calle-72-_JM,classified,MCO,MCO50560,MCO-RETAIL_SPACE_FOR_RENT,2300000,1,,,False,2025-02-22T04:00:00.000Z,"{'address_line': 'Calle 72 #52, Norte Centro Historico, Barranquilla, Atlántico, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNPTDU5NTgyMA', 'name': 'Colombia'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.9960813, 'longitude': -74.8044225}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,760808263,ILBIENESRAICES
MCO1394704195,Local Comercial En Plazoleta Moderna ,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1394704195-local-comercial-en-plazoleta-moderna-_JM,classified,MCO,MCO50560,MCO-RETAIL_SPACE_FOR_RENT,900000,1,,,False,2024-03-22T04:06:02.000Z,"{'address_line': 'Avenida Ciudad de Cali #42b Sur-51, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBBVDE3NjIy', 'name': 'Patio Bonito I'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6297521, 'longitude': -74.1691351}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1050878038,HEMBERTTELLO
MCO2221685230,Casa En Venta En Parcelación Alto De Las Palmas Medellín,new,gold_premium,https://casa.mercadolibre.com.co/MCO-2221685230-casa-en-venta-en-parcelacion-alto-de-las-palmas-medellin-_JM,classified,MCO,MCO1468,MCO-INDIVIDUAL_HOUSES_FOR_SALE,5120000000,1,,,False,2024-08-20T04:00:00.000Z,"{'address_line': 'Alto De Las Palmas', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1600115, 'longitude': -75.5422282}","{'contact': 'Óptimos Espacios', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1694770994,ESO20240221190049
MCO2224444086,Finca Ganadera/frutera/agricultura,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2224444086-finca-ganaderafruteraagricultura-_JM,classified,MCO,MCO6403,MCO-FARM_HOUSES_FOR_SALE,20000000,1,,,False,2024-03-24T04:03:01.000Z,"{'address_line': 'Anolaima, Cundinamarca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0FOT2MwODll', 'name': 'Anolaima'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.76161, 'longitude': -74.4645812}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,37391310,YECSI.LINARES2010
MCO1394561381,Apartamento En Venta Santa Mónica Medellín,used,gold_premium,https://apartamento.mercadolibre.com.co/MCO-1394561381-apartamento-en-venta-santa-monica-medellin-_JM,classified,MCO,MCO1474,MCO-INDIVIDUAL_APARTMENTS_FOR_SALE,390000000,1,,,False,2024-08-19T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjU5NjAyMg', 'name': 'Santa Mónica'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': 'Objetivo Inmobiliario', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1665237528,OBJETIVO_INMOBILIARIO
MCO1395067833,Local Comercial Vía Principal Cerca Vía 40,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1395067833-local-comercial-via-principal-cerca-via-40-_JM,classified,MCO,MCO50560,MCO-RETAIL_SPACE_FOR_RENT,800000,1,,,False,2025-02-21T04:00:00.000Z,"{'address_line': 'Calle 85 #76-23, Riomar, Barranquilla, Atlántico, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBRjg3NjcxNQ', 'name': 'La Floresta'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.0228323, 'longitude': -74.8080034}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,760808263,ILBIENESRAICES
MCO1393181197,Lotes Planos En Parcelacion En Marinilla Vereda Cascajo Abajo ,new,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-1393181197-lotes-planos-en-parcelacion-en-marinilla-vereda-cascajo-abajo-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,220000000,1,,,False,2025-02-17T04:00:00.000Z,"{'address_line': 'Vereda Cascajo Abajo', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01BUjdjNWY5', 'name': 'Marinilla'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1767656, 'longitude': -75.3452322}","{'contact': 'www.casafincaraiz.co ""OTRO LA TIENE. OTRO LA QUIERE, NOSOTROS SE LA UBICAMOS""', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,272720151,CASAFINCARAIZCASAFINCARAIZ
MCO2221716480,Lote Con Excelente Ubicación Copacabana Cerca De Haceb,new,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2221716480-lote-con-excelente-ubicacion-copacabana-cerca-de-haceb-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,950000000,1,,,False,2025-02-21T04:00:00.000Z,"{'address_line': 'Colombia / Antioquia / Copacabana', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NPUDhkMjM1', 'name': 'Copacabana'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.3500763, 'longitude': -75.5153723}","{'contact': 'Grupo inmobiliario Propiedad en venta', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,733910651,GRUPOPROPIEDADVENTA
MCO2223817634,Se Vende Lote En La Buitrera Julumito,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2223817634-se-vende-lote-en-la-buitrera-julumito-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,40000000,1,1806.0,CR Inversiones Inmobiliarias,False,2025-02-22T04:00:00.000Z,"{'address_line': 'F9M2+FR, Popayán, Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1BPUDRjNTFl', 'name': 'Popayán'}, 'state': {'id': 'TUNPUENBVWExM2Q1NQ', 'name': 'Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 2.4839535, 'longitude': -76.6479452}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1067452010,CRINVERSIONESINMOBILIARIAS
MCO2221285926,Local 3 Piso,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2221285926-local-3-piso-_JM,classified,MCO,MCO60849,MCO-BUILDINGS_FOR_RENT,2000000,1,,,False,2025-02-21T04:00:00.000Z,"{'address_line': 'Calle 72 #70f-10, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBBTDIyOTgw', 'name': 'Palo Blanco'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6856489, 'longitude': -74.0930317}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,1680617812,ENCASA_INMOBILIARIA
MCO2221495946,Lote Industrial Sobre La Via Principal,used,gold_premium,https://lote-casalote.mercadolibre.com.co/MCO-2221495946-lote-industrial-sobre-la-via-principal-_JM,classified,MCO,MCO52059,MCO-INDIVIDUAL_LANDS_FOR_SALE,2400000000,1,,,False,2025-02-21T04:00:00.000Z,"{'address_line': 'Variante Mamonal Gambote, Mamonal, Provincia de Cartagena, Bolívar, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1RVUmNjNDI5', 'name': 'Turbaná'}, 'state': {'id': 'TUNPUEJPTHI1Mzlk', 'name': 'Bolívar'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.3250258, 'longitude': -75.4825012}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,760808263,ILBIENESRAICES
MCO1394550649,"Bodega En Venta En Construccion,  Sector Marinilla Antioquia",new,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1394550649-bodega-en-venta-en-construccion-sector-marinilla-antioquia-_JM,classified,MCO,MCO50566,MCO-WAREHOUSES_FOR_SALE,290000000,1,,,False,2025-02-20T04:00:00.000Z,"{'address_line': 'Marinilla', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01BUjdjNWY5', 'name': 'Marinilla'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1725343, 'longitude': -75.3381872}","{'contact': 'A&H Constructora y Arrendamientos', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,187668854,AYHCONSTRUCTORAYARRENDAMIEN
MCO2219204046,Bodega En Venta Copacabana,new,gold_premium,https://inmueble.mercadolibre.com.co/MCO-2219204046-bodega-en-venta-copacabana-_JM,classified,MCO,MCO50566,MCO-WAREHOUSES_FOR_SALE,4600000000,1,,,False,2025-02-20T04:00:00.000Z,"{'address_line': 'Copacabana', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NPUDhkMjM1', 'name': 'Copacabana'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.357621, 'longitude': -75.505078}","{'contact': 'A&H Constructora y Arrendamientos', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,187668854,AYHCONSTRUCTORAYARRENDAMIEN
MCO1395872485,Lote De 2000 M2 Aprox Por La Variante Condina ,used,gold_premium,https://inmueble.mercadolibre.com.co/MCO-1395872485-lote-de-2000-m2-aprox-por-la-variante-condina-_JM,classified,MCO,MCO6396,MCO-OTHER_PROPERTIES_FOR_SALE,250000000,1,,,False,2024-03-25T04:00:17.000Z,"{'address_line': 'Variante condina Montelargo', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQ29uZGluYVRVTlBRMUJGVW1Nd01qSms', 'name': 'Condina'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7722565, 'longitude': -75.7080608}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1459,False,False,,not_specified,[],,,133335667,ALBERTOBRITOZULETA
