level_id,power_seller_status,transactions_period,transactions_total,seller_id,user_type
5_green,platinum,historic,6348,171765936,brand
5_green,,historic,256,258543964,normal
5_green,gold,historic,3512,232282850,normal
5_green,,historic,128,43052042,normal
5_green,,historic,644,656985782,normal
5_green,,historic,361,47239436,normal
5_green,,historic,1519,464819671,normal
5_green,,historic,341,62871996,normal
5_green,silver,historic,925,184796243,normal
5_green,,historic,96,445797607,normal
5_green,,historic,272,750831074,normal
5_green,,historic,364,27159177,normal
5_green,,historic,367,47859517,normal
5_green,silver,historic,981,817818403,normal
5_green,silver,historic,1440,491272551,normal
5_green,silver,historic,2567,83198055,normal
5_green,,historic,48,758796112,normal
5_green,silver,historic,464,761386410,normal
5_green,silver,historic,1265,362417861,brand
5_green,,historic,196,1320675231,normal
5_green,,historic,399,48808952,normal
5_green,,historic,2077,204337453,normal
5_green,,historic,316,739731808,normal
4_light_green,,historic,786,522234693,normal
5_green,,historic,222,800862591,normal
,,historic,0,1442235714,real_estate_agency
,,historic,0,1684726665,real_estate_agency
,,historic,0,1465969440,real_estate_agency
,,historic,0,701684031,real_estate_agency
,,historic,0,808087474,real_estate_agency
,,historic,0,1038107096,real_estate_agency
,,historic,0,1205739771,real_estate_agency
,,historic,0,743465075,real_estate_agency
,,historic,0,1009610648,real_estate_agency
,,historic,0,255054576,real_estate_agency
,,historic,0,1662528731,real_estate_agency
,,historic,0,791315451,real_estate_agency
,,historic,0,1281088699,real_estate_agency
,,historic,0,232541369,real_estate_agency
,,historic,0,1242126010,real_estate_agency
,,historic,0,1194088518,real_estate_agency
,,historic,0,707146254,real_estate_agency
,,historic,0,328842392,real_estate_agency
,,historic,0,317430680,real_estate_agency
,,historic,0,280906476,real_estate_agency
,,historic,0,194896875,real_estate_agency
,,historic,0,1461658834,real_estate_agency
,,historic,0,1683103497,real_estate_agency
,,historic,0,1099139720,real_estate_agency
,,historic,0,1639828701,real_estate_agency
,,historic,0,1466611848,real_estate_agency
,,historic,0,502365967,normal
,,historic,0,259587653,real_estate_agency
,,historic,0,101021379,normal
,,historic,0,1391267899,real_estate_agency
,,historic,0,151778122,normal
,,historic,0,1499097882,real_estate_agency
,,historic,0,1102385334,normal
,,historic,0,675095031,real_estate_agency
5_green,,historic,466,271194802,normal
,,historic,0,1408347909,real_estate_agency
,,historic,0,612089611,real_estate_agency
,,historic,0,800155927,real_estate_agency
,,historic,0,246924747,real_estate_agency
,,historic,1,2383049,normal
,,historic,3,53442523,real_estate_agency
,,historic,0,745052863,real_estate_agency
,,historic,0,670917951,real_estate_agency
,,historic,0,1276726918,real_estate_agency
,,historic,0,738834912,real_estate_agency
,,historic,0,234241320,real_estate_agency
,,historic,0,403440383,real_estate_agency
,,historic,0,725675797,real_estate_agency
,,historic,0,185134617,real_estate_agency
,,historic,0,1570065170,real_estate_agency
,,historic,0,338433134,normal
,,historic,0,229687182,real_estate_agency
,,historic,0,164612659,normal
,,historic,0,499893705,real_estate_agency
,,historic,0,251030247,real_estate_agency
,,historic,0,174673200,real_estate_agency
,,historic,0,1552962380,real_estate_agency
,,historic,0,302117956,real_estate_agency
,,historic,0,200322166,real_estate_agency
,,historic,0,773471182,real_estate_agency
,,historic,0,164069976,real_estate_agency
,,historic,0,429477204,normal
,,historic,0,1299510498,real_estate_agency
,,historic,0,225028952,normal
,,historic,0,295564147,real_estate_agency
,,historic,0,1356567856,real_estate_agency
,,historic,0,828255518,real_estate_agency
,,historic,0,79614582,normal
,,historic,0,211464174,real_estate_agency
,,historic,0,227337635,real_estate_agency
,,historic,0,275269447,real_estate_agency
,,historic,0,64705167,normal
,,historic,0,1299481614,real_estate_agency
,,historic,0,196706242,normal
,,historic,0,1305707780,real_estate_agency
,,historic,0,475958733,real_estate_agency
,,historic,0,681152599,real_estate_agency
,,historic,0,707779560,real_estate_agency
,,historic,0,48306259,normal
,,historic,0,1220323753,real_estate_agency
,,historic,1,71608488,normal
,,historic,0,273910928,normal
,,historic,0,1541705300,real_estate_agency
,,historic,0,496621239,real_estate_agency
,,historic,0,1235615027,real_estate_agency
,,historic,0,367101584,real_estate_agency
,,historic,0,567993099,normal
,,historic,0,226012817,real_estate_agency
,,historic,0,1397817342,real_estate_agency
,,historic,0,1514035351,real_estate_agency
,,historic,0,1387462573,real_estate_agency
,,historic,0,18931100,normal
,,historic,0,1224248414,real_estate_agency
,,historic,0,493486129,real_estate_agency
,,historic,1,255587938,normal
,,historic,0,1460148565,real_estate_agency
,,historic,1,82003663,normal
,,historic,0,709391727,real_estate_agency
,,historic,0,306299848,normal
,,historic,0,325524427,real_estate_agency
,,historic,0,61686136,normal
,,historic,0,228270761,real_estate_agency
,,historic,0,822699148,real_estate_agency
,,historic,0,690765260,normal
,,historic,0,245771267,normal
,,historic,0,1360471673,real_estate_agency
,,historic,0,438059721,real_estate_agency
,,historic,1,233507947,real_estate_agency
,,historic,0,67709353,real_estate_agency
,,historic,0,613759692,real_estate_agency
,,historic,0,1532622470,real_estate_agency
,,historic,1,234406747,real_estate_agency
,,historic,0,166867364,real_estate_agency
,,historic,2,65685836,normal
,,historic,0,5761532,normal
,,historic,0,277083034,normal
,,historic,0,1415909116,real_estate_agency
,,historic,0,1165536257,real_estate_agency
,,historic,0,1461457366,real_estate_agency
,,historic,0,1350269451,real_estate_agency
,,historic,0,309616051,real_estate_agency
,,historic,3,628516301,normal
,,historic,0,394985482,real_estate_agency
,,historic,0,259776232,real_estate_agency
,,historic,0,422452111,real_estate_agency
,,historic,0,141543093,normal
,,historic,0,139090442,normal
,,historic,0,35608154,normal
,,historic,1,136725959,normal
,,historic,0,173971026,normal
,,historic,0,262609228,real_estate_agency
,,historic,0,1651777885,real_estate_agency
,,historic,0,129743901,real_estate_agency
,,historic,3,201310500,normal
,,historic,0,738579818,normal
,,historic,4,64897254,normal
,,historic,0,1044986089,normal
,,historic,0,63807034,normal
,,historic,0,295561261,real_estate_agency
,,historic,0,92944803,real_estate_agency
,,historic,0,1286352059,real_estate_agency
,,historic,0,204883756,real_estate_agency
,,historic,0,636024928,real_estate_agency
,,historic,0,235052865,normal
1_red,,historic,19,120900380,normal
4_light_green,,historic,2,1187065511,normal
,,historic,0,270839294,real_estate_agency
,,historic,0,1203373048,real_estate_agency
,,historic,0,181627009,real_estate_agency
,,historic,2,75938767,normal
5_green,,historic,15,78400168,normal
,,historic,0,1078827260,real_estate_agency
,,historic,6,30016684,normal
,,historic,1,469359332,normal
,,historic,0,373398789,real_estate_agency
,,historic,0,64665768,real_estate_agency
,,historic,0,1464310489,real_estate_agency
,,historic,0,96690758,real_estate_agency
,,historic,0,1316728435,real_estate_agency
,,historic,0,1098590581,real_estate_agency
,,historic,0,270232700,normal
,,historic,0,255457572,normal
,,historic,0,676304885,real_estate_agency
,,historic,0,490457650,real_estate_agency
,,historic,0,147086087,branch
,,historic,0,97570669,real_estate_agency
,,historic,0,430224963,real_estate_agency
,,historic,2,117085006,normal
,,historic,0,540530924,real_estate_agency
,,historic,0,1386847588,real_estate_agency
,,historic,0,657430844,real_estate_agency
,,historic,0,1400714867,real_estate_agency
,,historic,0,256943712,real_estate_agency
,,historic,0,1451938312,real_estate_agency
,,historic,0,1543292899,real_estate_agency
,,historic,2,224587191,real_estate_agency
,,historic,0,1230668903,real_estate_agency
,,historic,0,440262590,real_estate_agency
,,historic,0,493740792,real_estate_agency
,,historic,0,1493683593,real_estate_agency
,,historic,9,477286399,normal
,,historic,0,384010961,normal
,,historic,0,2361591,normal
,,historic,0,1386624392,real_estate_agency
,,historic,0,72239522,normal
5_green,silver,historic,575,51125728,normal
5_green,,historic,372,65296773,normal
,,historic,0,794934254,real_estate_agency
,,historic,0,48587506,normal
,,historic,0,232751674,real_estate_agency
,,historic,0,1188944508,real_estate_agency
,,historic,0,1492169348,real_estate_agency
,,historic,1,10220575,normal
,,historic,0,507494435,normal
,,historic,0,532388821,normal
,,historic,0,540312573,normal
,,historic,0,1373159333,real_estate_agency
,,historic,0,207353687,normal
,,historic,0,1011155423,normal
,,historic,0,1414124991,real_estate_agency
,,historic,0,284340721,normal
,,historic,0,205152790,real_estate_agency
,,historic,1,156290724,real_estate_agency
,,historic,0,77839889,normal
,,historic,0,1411094376,real_estate_agency
,,historic,0,38580114,normal
,,historic,0,534472279,real_estate_agency
,,historic,0,1291643309,real_estate_agency
,,historic,0,51952568,real_estate_agency
,,historic,0,305922256,real_estate_agency
,,historic,0,320269663,normal
,,historic,0,1041978017,normal
,,historic,0,289442319,real_estate_agency
,,historic,2,218645985,normal
,,historic,0,238426987,real_estate_agency
,,historic,0,1309649001,real_estate_agency
,,historic,0,1127335670,real_estate_agency
,,historic,0,482305441,real_estate_agency
,,historic,0,29256651,normal
,,historic,0,749226680,real_estate_agency
,,historic,0,1099909329,normal
,,historic,0,254645448,normal
,,historic,0,429260138,real_estate_agency
,,historic,0,164201443,real_estate_agency
,,historic,0,214505,normal
,,historic,0,1614239446,real_estate_agency
,,historic,2,83993850,normal
,,historic,0,1680837382,real_estate_agency
,,historic,0,105056794,normal
,,historic,0,20406162,normal
,,historic,0,137077897,normal
,,historic,0,1355715808,real_estate_agency
,,historic,0,187793821,real_estate_agency
,,historic,0,3469027,normal
,,historic,0,233474535,normal
,,historic,0,1330710565,real_estate_agency
,,historic,0,1438209200,real_estate_agency
,,historic,0,1201968656,normal
,,historic,0,1067452010,real_estate_agency
,,historic,0,1332364806,real_estate_agency
,,historic,0,127097606,normal
,,historic,0,187668854,real_estate_agency
,,historic,0,1690909590,real_estate_agency
,,historic,0,1694770994,real_estate_agency
,,historic,0,673103192,real_estate_agency
,,historic,0,94461793,real_estate_agency
,,historic,0,169276901,normal
,,historic,0,1053829372,normal
,,historic,0,168189074,real_estate_agency
,,historic,2,155269956,normal
,,historic,0,76347612,normal
,,historic,0,285476014,real_estate_agency
,,historic,0,55772946,normal
5_green,,historic,87,460725433,normal
,,historic,0,126607019,normal
,,historic,0,16635792,normal
,,historic,0,226350558,real_estate_agency
,,historic,0,599532492,real_estate_agency
,,historic,0,1025569532,real_estate_agency
,,historic,0,733910651,real_estate_agency
,,historic,0,94121171,normal
,,historic,4,254871187,normal
,,historic,0,135550510,normal
,,historic,0,26490704,normal
4_light_green,,historic,3,31122274,normal
,,historic,7,81965384,normal
,,historic,0,1467512446,real_estate_agency
,,historic,0,1202465702,real_estate_agency
,,historic,0,254338303,real_estate_agency
,,historic,0,67875583,normal
,,historic,0,155921485,normal
,,historic,0,288706820,real_estate_agency
2_orange,,historic,14,74766165,normal
,,historic,1,85859864,real_estate_agency
,,historic,0,1184314333,real_estate_agency
,,historic,0,1076569371,real_estate_agency
,,historic,1,44886713,normal
,,historic,0,1296624622,real_estate_agency
,,historic,0,36914077,real_estate_agency
,,historic,1,35909276,normal
,,historic,0,1529484789,normal
,,historic,0,1173976935,real_estate_agency
,,historic,1,450852410,real_estate_agency
,,historic,0,483979097,real_estate_agency
,,historic,4,142505338,normal
,,historic,7,95289911,normal
1_red,,historic,132,77204652,normal
,,historic,0,1177407873,normal
,,historic,0,790689150,normal
,,historic,0,412655235,normal
,,historic,0,1540594085,real_estate_agency
,,historic,0,203343351,real_estate_agency
,,historic,0,819836280,real_estate_agency
,,historic,1,127480818,normal
,,historic,1,89013412,normal
,,historic,0,259564291,real_estate_agency
,,historic,1,157034656,normal
,,historic,2,56653030,normal
,,historic,0,239311193,real_estate_agency
,,historic,0,143955413,normal
4_light_green,,historic,2,137324712,normal
,,historic,0,164735097,normal
5_green,,historic,20,523450453,normal
,,historic,0,1068829746,real_estate_agency
,,historic,0,1640245070,normal
,,historic,0,407190379,real_estate_agency
,,historic,9,132939385,normal
,,historic,0,22310257,normal
,,historic,0,4023935,normal
,,historic,0,1393879326,real_estate_agency
,,historic,1,243426446,normal
,,historic,0,713692781,real_estate_agency
,,historic,0,213707258,real_estate_agency
,,historic,0,143600130,normal
,,historic,2,44353311,normal
,,historic,0,798718814,real_estate_agency
,,historic,1,237216410,real_estate_agency
,,historic,0,608072957,normal
4_light_green,,historic,23,1209473418,normal
,,historic,0,1683236568,real_estate_agency
,,historic,0,410594370,real_estate_agency
,,historic,0,44184388,normal
,,historic,0,1680617812,real_estate_agency
,,historic,0,296979004,real_estate_agency
,,historic,0,394963412,real_estate_agency
,,historic,0,107421567,normal
,,historic,0,600249350,real_estate_agency
,,historic,2,96655962,normal
,,historic,0,1130185609,real_estate_agency
,,historic,0,1671296963,real_estate_agency
,,historic,0,260737456,real_estate_agency
,,historic,0,1096185452,normal
,,historic,2,22473926,normal
,,historic,0,1178117146,real_estate_agency
,,historic,0,1135952505,real_estate_agency
,,historic,0,263818561,normal
,,historic,0,721808017,normal
,,historic,0,4455652,real_estate_agency
,,historic,0,234153170,real_estate_agency
,,historic,0,822570261,normal
,,historic,0,627662232,real_estate_agency
,,historic,0,65122887,normal
,,historic,4,147793743,real_estate_agency
,,historic,7,253267136,normal
,,historic,1,82920135,normal
,,historic,0,256260587,real_estate_agency
,,historic,0,292924691,normal
,,historic,0,1306750031,real_estate_agency
,,historic,0,156691503,normal
,,historic,0,175966016,normal
,,historic,0,829048412,normal
,,historic,1,158824704,real_estate_agency
,,historic,1,109285915,normal
,,historic,0,398664222,normal
,,historic,0,802861619,real_estate_agency
,,historic,0,74822633,normal
,,historic,0,1668925579,real_estate_agency
,,historic,0,76328446,normal
,,historic,1,185484935,normal
,,historic,2,239547297,normal
,,historic,0,425427609,real_estate_agency
,,historic,1,427454162,real_estate_agency
,,historic,0,338945649,normal
,,historic,0,367736391,real_estate_agency
,,historic,0,739770981,real_estate_agency
,,historic,0,497607153,real_estate_agency
,,historic,0,191658938,normal
,,historic,0,1350755219,real_estate_agency
,,historic,0,1341510919,real_estate_agency
,,historic,3,32564405,normal
,,historic,0,158343869,normal
,,historic,0,1427546839,real_estate_agency
,,historic,0,1507928834,real_estate_agency
,,historic,0,1252682127,real_estate_agency
,,historic,0,1678661263,real_estate_agency
,,historic,0,1686993601,real_estate_agency
,,historic,1,31865834,real_estate_agency
,,historic,0,457335750,real_estate_agency
,,historic,0,138977799,normal
,,historic,0,198671665,normal
,,historic,0,1673383965,real_estate_agency
,,historic,0,1683475294,real_estate_agency
,,historic,0,1036375560,real_estate_agency
,,historic,0,496168487,normal
3_yellow,,historic,39,51762183,normal
,,historic,1,86052166,normal
,,historic,0,211085452,normal
,,historic,0,729273415,normal
,,historic,0,763270278,normal
4_light_green,,historic,15,1356236859,normal
,,historic,0,1405794222,real_estate_agency
,,historic,0,56744189,normal
,,historic,0,164328646,real_estate_agency
,,historic,0,77379534,normal
,,historic,0,187298178,real_estate_agency
,,historic,0,439243444,real_estate_agency
,,historic,0,317400562,real_estate_agency
,,historic,0,88788065,normal
,,historic,0,448695973,real_estate_agency
,,historic,2,149364770,normal
,,historic,2,89800894,normal
3_yellow,,historic,25,81193263,normal
,,historic,0,335921009,real_estate_agency
,,historic,0,257597981,normal
,,historic,0,1573927901,normal
,,historic,0,438268767,normal
,,historic,0,294937529,real_estate_agency
,,historic,0,1083787315,real_estate_agency
,,historic,0,272720151,real_estate_agency
,,historic,0,1457601649,real_estate_agency
,,historic,0,1411072452,real_estate_agency
,,historic,5,96986581,real_estate_agency
,,historic,0,303559558,normal
,,historic,0,82542886,normal
,,historic,4,69873913,normal
,,historic,0,301670399,real_estate_agency
,,historic,0,823868781,real_estate_agency
,,historic,0,54220736,normal
,,historic,0,1124836594,real_estate_agency
,,historic,0,347629438,normal
5_green,,historic,13,477773696,normal
,,historic,0,165658393,normal
,,historic,0,266197550,real_estate_agency
,,historic,0,60747778,normal
,,historic,1,88119300,car_dealer
,,historic,0,263290747,normal
,,historic,0,214478383,normal
,,historic,0,303707787,real_estate_agency
,,historic,0,1433233301,normal
,,historic,0,103878193,normal
,,historic,0,106224350,normal
,,historic,0,300831409,real_estate_agency
,,historic,0,159163879,normal
,,historic,0,745515255,normal
,,historic,0,1050228653,real_estate_agency
,,historic,0,606995136,real_estate_agency
,,historic,0,155754500,normal
,,historic,0,1099213612,normal
,,historic,2,262066063,normal
,,historic,0,587611754,normal
,,historic,3,104782363,normal
,,historic,0,711153488,real_estate_agency
,,historic,0,406015809,normal
,,historic,0,158419783,normal
1_red,,historic,127,235991579,normal
,,historic,0,1347196408,real_estate_agency
,,historic,1,35315159,normal
,,historic,0,1399495088,real_estate_agency
,,historic,0,1645604575,normal
4_light_green,,historic,2,78078004,normal
,,historic,9,215011495,real_estate_agency
,,historic,0,586669809,real_estate_agency
,,historic,0,212554882,normal
,,historic,0,207621675,normal
,,historic,0,262515528,normal
,,historic,1,771500862,real_estate_agency
,,historic,1,86844442,normal
,,historic,0,35173611,normal
,,historic,0,27472903,normal
,,historic,0,94789081,normal
5_green,,historic,17,267550969,normal
,,historic,0,25426402,normal
,,historic,0,130042550,real_estate_agency
,,historic,0,162431196,normal
,,historic,0,221346892,normal
,,historic,0,94677528,normal
,,historic,0,486151310,real_estate_agency
,,historic,0,174784066,normal
,,historic,0,1307440042,real_estate_agency
,,historic,0,35499627,normal
,,historic,0,697412024,real_estate_agency
,,historic,0,141798527,normal
,,historic,0,1551198136,normal
,,historic,1,252438568,real_estate_agency
,,historic,1,1333655533,normal
,,historic,0,461917603,normal
,,historic,0,81533240,normal
,,historic,3,37912843,normal
,,historic,0,49346774,normal
5_green,,historic,23,149380900,normal
,,historic,0,480582201,normal
,,historic,0,248089638,real_estate_agency
,,historic,3,714727165,normal
,,historic,1,154906019,normal
,,historic,0,190805908,normal
,,historic,0,151384552,normal
,,historic,0,128576047,normal
,,historic,9,166979013,normal
,,historic,2,675747519,normal
,,historic,0,213495732,normal
,,historic,0,1031817180,normal
,,historic,0,300820035,real_estate_agency
,,historic,1,27503014,normal
,,historic,0,229072031,real_estate_agency
,,historic,0,1697374180,normal
,,historic,0,1690496441,real_estate_agency
,,historic,0,264139311,real_estate_agency
,,historic,0,1650042892,real_estate_agency
,,historic,0,400628448,car_dealer
,,historic,0,393258892,normal
,,historic,0,1181377290,normal
,,historic,0,812215581,real_estate_agency
,,historic,0,81621424,normal
,,historic,0,1123464266,real_estate_agency
,,historic,0,517485136,real_estate_agency
,,historic,0,167467822,normal
,,historic,0,240639062,normal
,,historic,2,10207437,normal
,,historic,0,1417190403,normal
,,historic,0,269828097,real_estate_agency
,,historic,1,134253818,normal
,,historic,0,339763710,normal
,,historic,0,639645801,normal
,,historic,6,62933857,normal
,,historic,0,71342198,normal
,,historic,0,171710816,normal
,,historic,1,82856905,normal
,,historic,2,115358512,normal
,,historic,0,18596426,normal
,,historic,0,537770783,normal
,,historic,0,45718910,normal
,,historic,0,308964801,normal
,,historic,0,183890134,normal
,,historic,0,1606851650,normal
3_yellow,,historic,16,42515653,normal
,,historic,0,118583481,normal
,,historic,8,186838643,normal
,,historic,0,238715131,normal
,,historic,0,665530763,real_estate_agency
,,historic,0,16689424,normal
,,historic,0,1144884470,real_estate_agency
,,historic,0,359017292,real_estate_agency
,,historic,0,250428055,normal
,,historic,1,213703026,normal
,,historic,0,578304829,real_estate_agency
,,historic,4,159013913,normal
,,historic,0,161440713,normal
,,historic,0,281090806,real_estate_agency
,,historic,0,274013989,normal
,,historic,0,1235295723,normal
,,historic,0,602779396,normal
,,historic,0,212079606,normal
,,historic,0,716830296,normal
,,historic,0,130631062,normal
,,historic,3,18654769,normal
,,historic,1,61691271,normal
,,historic,0,316620831,normal
,,historic,0,1245420719,real_estate_agency
,,historic,0,1641225289,real_estate_agency
,,historic,0,764902866,real_estate_agency
,,historic,0,1650114940,real_estate_agency
,,historic,0,287412539,real_estate_agency
,,historic,0,168337343,normal
,,historic,0,1013373428,real_estate_agency
,,historic,0,200355889,normal
,,historic,1,74750821,normal
,,historic,0,269085164,normal
,,historic,0,1080624380,normal
,,historic,0,954052,normal
,,historic,0,717658115,normal
,,historic,0,191840981,normal
,,historic,0,1688880555,real_estate_agency
,,historic,0,242801914,normal
,,historic,0,1063841704,real_estate_agency
,,historic,0,172833411,real_estate_agency
,,historic,0,1542081276,real_estate_agency
,,historic,0,609459201,real_estate_agency
,,historic,0,1688512329,real_estate_agency
,,historic,0,1659586295,real_estate_agency
,,historic,0,239766323,normal
,,historic,0,358961161,real_estate_agency
,,historic,0,1607042876,normal
,,historic,0,760808263,real_estate_agency
,,historic,0,53685669,normal
,,historic,0,782796887,normal
,,historic,0,1581081967,real_estate_agency
,,historic,1,40450982,normal
,,historic,0,1660238490,real_estate_agency
,,historic,0,202792848,normal
,,historic,0,84150626,normal
,,historic,0,262580066,normal
,,historic,2,133653243,normal
,,historic,0,389278887,normal
,,historic,0,1076079077,real_estate_agency
,,historic,2,89068056,normal
,,historic,1,234370368,normal
,,historic,0,204184912,normal
,,historic,1,87989999,normal
,,historic,0,76900354,normal
,,historic,0,355463321,normal
,,historic,0,277947921,normal
,,historic,0,835160043,normal
2_orange,,historic,15,104550005,normal
,,historic,0,461997391,normal
,,historic,0,443985316,normal
,,historic,2,248316654,normal
,,historic,0,366920631,real_estate_agency
,,historic,0,607929718,normal
,,historic,0,125874770,normal
,,historic,9,699387420,normal
,,historic,0,1640130477,real_estate_agency
,,historic,1,40214549,normal
,,historic,0,117531161,normal
,,historic,1,56809616,normal
,,historic,0,1682077478,real_estate_agency
,,historic,0,197305452,normal
,,historic,0,688329008,normal
,,historic,0,1091034851,normal
,,historic,0,418483949,normal
,,historic,3,42260760,normal
,,historic,0,830723143,normal
,,historic,0,384166680,normal
,,historic,0,709037251,normal
,,historic,0,224298665,normal
,,historic,0,84530774,normal
,,historic,0,678839838,normal
,,historic,2,33535358,normal
5_green,,historic,179,240228215,normal
,,historic,0,1694520134,normal
,,historic,0,1691158369,normal
,,historic,1,26702368,normal
,,historic,0,67752544,normal
,,historic,0,209869637,normal
,,historic,1,172400454,normal
,,historic,0,450278794,normal
,,historic,0,293422441,normal
,,historic,0,271229357,normal
,,historic,0,117892008,real_estate_agency
,,historic,0,222889969,normal
,,historic,0,1665237528,real_estate_agency
,,historic,0,278499861,normal
,,historic,0,479661353,normal
,,historic,0,837916212,normal
,,historic,0,534359280,normal
,,historic,0,161992954,normal
,,historic,0,314323383,normal
,,historic,0,1248971411,normal
,,historic,0,300137263,normal
5_green,,historic,66,472281420,normal
,,historic,0,346200835,normal
,,historic,0,501606044,normal
,,historic,0,1050878038,normal
,,historic,0,37391310,normal
,,historic,0,133335667,normal
,,historic,0,155203331,normal
,,historic,1,136884689,normal
,,historic,0,150773046,normal
,,historic,0,7022838,normal
,,historic,0,180472621,normal
,,historic,0,95041042,normal
,,historic,0,575095185,normal
,,historic,0,76914401,normal
,,historic,0,36911037,normal
,,historic,0,155044778,normal
,,historic,1,135388597,normal
,,historic,0,265318476,normal
,,historic,0,651278708,normal
,,historic,0,816860689,normal
,,historic,0,29740686,normal
,,historic,0,49661342,normal
,,historic,0,1334315762,normal
,,historic,0,158135472,normal
,,historic,0,80271733,normal
,,historic,0,408367083,normal
,,historic,0,1013096538,normal
,,historic,0,199134776,normal
,,historic,0,396017761,normal
,,historic,0,376166352,normal
,,historic,0,230825246,normal
,,historic,0,48637885,normal
,,historic,0,587851032,normal
,,historic,0,60241755,normal
,,historic,4,154024915,normal
,,historic,3,401224552,normal
,,historic,0,93730870,normal
,,historic,7,37227027,normal
,,historic,0,91914169,normal
5_green,,historic,22,143938874,normal
,,historic,0,89709262,normal
,,historic,3,91562786,normal
,,historic,0,1015840250,normal
4_light_green,,historic,4,1475314288,normal
,,historic,0,32349200,normal
,,historic,0,24543350,normal
,,historic,1,84291533,normal
,,historic,3,133330616,normal
,,historic,0,293207351,normal
,,historic,0,193440825,normal
,,historic,0,200482235,normal
,,historic,0,346195803,normal
,,historic,0,372081799,normal
,,historic,0,213809473,normal
,,historic,2,69737003,normal
,,historic,0,97603030,normal
,,historic,0,6643405,normal
,,historic,0,130921490,normal
5_green,platinum,historic,16129,686352448,brand
5_green,platinum,historic,7276,52773616,normal
5_green,,historic,19,1666273212,normal
5_green,silver,historic,1754,63295672,normal
5_green,gold,historic,1974,1026136219,brand
5_green,platinum,historic,6623,177556124,normal
5_green,gold,historic,2150,1216894452,brand
5_green,gold,historic,7961,266341729,normal
5_green,,historic,700,358982481,normal
5_green,gold,historic,3843,350107236,brand
5_green,,historic,66,1365995141,normal
4_light_green,,historic,26,1599363364,normal
5_green,silver,historic,343,821545147,normal
5_green,silver,historic,729,48575020,normal
5_green,silver,historic,1527,569253034,normal
5_green,,historic,108,622856520,normal
5_green,,historic,219,522596551,normal
5_green,,historic,165,737363682,normal
5_green,silver,historic,896,168908939,normal
5_green,,historic,809,54179948,normal
4_light_green,,historic,170,184934147,normal
5_green,silver,historic,1085,499102709,normal
4_light_green,,historic,971,461363911,normal
5_green,,historic,78,663727024,normal
4_light_green,,historic,218,570182022,normal
5_green,silver,historic,1024,245663920,brand
5_green,,historic,123,52386611,normal
5_green,,historic,79,302911515,normal
5_green,,historic,179,707027223,brand
5_green,,historic,37,332780674,normal
5_green,silver,historic,589,570293997,normal
5_green,,historic,225,155982452,normal
5_green,silver,historic,1064,65973920,normal
5_green,,historic,53,513483903,normal
5_green,silver,historic,746,515110999,normal
5_green,,historic,158,122302212,normal
5_green,,historic,282,379438969,normal
5_green,,historic,51,151234136,normal
,,historic,9,176858003,normal
5_green,,historic,153,53365087,normal
5_green,silver,historic,573,537906774,normal
5_green,silver,historic,1042,52563377,normal
5_green,,historic,146,69925949,normal
5_green,silver,historic,1625,388213823,normal
5_green,gold,historic,2257,520728329,normal
5_green,silver,historic,2187,586429948,normal
5_green,,historic,381,1109246457,normal
5_green,silver,historic,530,533644325,normal
5_green,gold,historic,1880,373159602,normal
5_green,silver,historic,651,187360458,normal
5_green,,historic,120,1311948340,normal
5_green,,historic,223,745045407,normal
5_green,,historic,79,114436224,normal
5_green,,historic,298,1075250072,normal
5_green,,historic,1130,418571162,normal
5_green,,historic,748,805992909,normal
5_green,silver,historic,1489,447605205,normal
5_green,,historic,225,395631267,normal
5_green,,historic,39,103154845,normal
5_green,,historic,88,130507874,normal
5_green,gold,historic,2354,317789026,normal
5_green,gold,historic,4583,212983796,brand
5_green,silver,historic,1415,193084414,normal
5_green,,historic,65,487295600,normal
5_green,gold,historic,2229,1245949661,normal
5_green,,historic,350,1326631551,normal
5_green,,historic,17,235961204,normal
5_green,,historic,480,316473101,normal
5_green,gold,historic,1544,9578024,normal
5_green,silver,historic,1041,637840655,normal
5_green,gold,historic,2413,192473432,brand
5_green,silver,historic,1443,361061350,normal
4_light_green,,historic,29,158905921,normal
5_green,silver,historic,1856,160845970,normal
5_green,silver,historic,845,491784302,normal
4_light_green,,historic,71,61225654,normal
5_green,,historic,959,420759583,normal
5_green,silver,historic,1133,229075555,normal
5_green,,historic,250,758351041,normal
5_green,silver,historic,1576,24364661,normal
5_green,,historic,156,483103827,normal
5_green,,historic,94,820638279,normal
5_green,,historic,237,46849379,normal
3_yellow,,historic,351,226893347,normal
5_green,,historic,972,325350802,normal
5_green,silver,historic,2866,56370856,normal
5_green,,historic,161,19982966,normal
5_green,,historic,173,227502890,normal
5_green,silver,historic,166,570514851,normal
5_green,,historic,105,1192529224,normal
3_yellow,,historic,406,721772465,normal
5_green,,historic,536,1324643078,normal
5_green,,historic,134,155756293,normal
5_green,,historic,409,686126565,normal
3_yellow,,historic,71,326243626,normal
5_green,,historic,153,337376595,normal
5_green,,historic,170,690405201,normal
5_green,gold,historic,3778,158416189,normal
5_green,silver,historic,902,736272133,normal
5_green,,historic,376,61213174,normal
5_green,,historic,51,44665183,normal
5_green,,historic,413,657977582,normal
5_green,silver,historic,668,152598338,normal
4_light_green,,historic,3,1467647729,normal
5_green,,historic,2062,83457689,normal
5_green,,historic,115,578390351,normal
5_green,silver,historic,1943,541877336,normal
