id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,official_store_name,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO2207906996,Toyota Prado Txl 3000cc 4x4 At Aa,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2207906996-toyota-prado-txl-3000cc-4x4-at-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,182000000,,1,,,False,2024-03-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlRFVTMyMDY3', 'name': 'Teusaquillo'}, 'city': {'id': 'TUNPQ1RFVTY1OTk1', 'name': 'Teusaquillo'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6422765, 'longitude': -74.0907071}","{'contact': 'Sebastian M', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Toyota
MCO2207893548,Renault Duster 2.0 Dynamique 2013 ,used,MCO17064250,gold_premium,https://carro.mercadolibre.com.co/MCO-2207893548-renault-duster-20-dynamique-2013-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,40000000,,1,,,False,2024-03-15T04:00:07.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFSQTYxNTUwOQ', 'name': 'Aranjuez'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2766075, 'longitude': -75.559693}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1272174431,CLASSI2022122415035558838347,Renault
MCO2215860862,Hyundai Creta At 30.000km Unico Dueño 2022!!!,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2215860862-hyundai-creta-at-30000km-unico-dueno-2022-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,81400000,,1,,,False,2024-06-18T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk5JWjQ3MDYz', 'name': 'Niza'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,143639237,TUC_CVTOTALAUTOSSAS,Hyundai
MCO2207878468,Nissan March Advance 2023 Único Dueño,used,MCO21074323,gold_premium,https://carro.mercadolibre.com.co/MCO-2207878468-nissan-march-advance-2023-unico-dueno-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,64900000,,1,,,False,2024-06-13T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,Nissan
MCO2207889710,Ford Escape 2.0 Se 4x4,used,MCO17049985,gold_premium,https://carro.mercadolibre.com.co/MCO-2207889710-ford-escape-20-se-4x4-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,59000000,,1,,,False,2024-03-15T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NISTk4OWIx', 'name': 'Chía'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.864758, 'longitude': -74.050918}","{'contact': 'Victor Camacho', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1074743086,TUC_CAJICA2,Ford
MCO2207555268,Ford Bronco Bronco,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2207555268-ford-bronco-bronco-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,128800000,,1,,,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,457215583,RIAOJUANSEBASTIN,Ford
MCO1391557945,Volkswagen Gol 2021 1.6 Comfortline Mecánico,used,MCO17068457,gold_premium,https://carro.mercadolibre.com.co/MCO-1391557945-volkswagen-gol-2021-16-comfortline-mecanico-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,46900000,,1,,,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1306668325,JVAUTOS COMPANY,Volkswagen
MCO1391605919,Kia Cerato Pro Ex / Modelo 2017,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1391605919-kia-cerato-pro-ex-modelo-2017-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,60000000,,1,,,False,2024-03-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNFTjkyMjQyNA', 'name': 'Centro'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4516467, 'longitude': -76.5319854}","{'contact': 'JOHN GUTIERREZ', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1163774595,TUC_ELDIAMANTE,Kia
MCO1391652899,Volkswagen Jetta Trendline 2.0 Automático Abs Doble Airbag,used,MCO17068671,gold_premium,https://carro.mercadolibre.com.co/MCO-1391652899-volkswagen-jetta-trendline-20-automatico-abs-doble-airbag-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,24800000,,1,,,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlVTQTM3NzQ3', 'name': 'Usaquén'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,689108053,EXPER-AUTO,Volkswagen
MCO2207436530,Bmw X4 M40i 2023,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-2207436530-bmw-x4-m40i-2023-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,305900000,,1,,,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzEyODY5MQ', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2386625, 'longitude': -75.564787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,339592220,CONCESIONARIO DANCARS,BMW
MCO2207359394,Mazda 3 2.5 Grand Touring Lx 2020,used,MCO17057067,gold_premium,https://carro.mercadolibre.com.co/MCO-2207359394-mazda-3-25-grand-touring-lx-2020-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,96900000,104900000.0,1,1254.0,Motor Group,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzI4Njk3', 'name': 'Las Ferias'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.685618, 'longitude': -74.0843523}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,463923512,MOTOR GROUP,Mazda
MCO2207346234,Peugeot 3008 1.6 Active,used,MCO21073493,gold_premium,https://carro.mercadolibre.com.co/MCO-2207346234-peugeot-3008-16-active-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,119500000,,1,,,False,2024-03-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NBSmUwZTcz', 'name': 'Cajicá'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.9187217, 'longitude': -74.022557}","{'contact': 'Hector Mauricio Castañeda', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1074743086,TUC_CAJICA2,Peugeot
MCO2207445642,Bmw Z4 2015,used,MCO17045023,gold_premium,https://carro.mercadolibre.com.co/MCO-2207445642-bmw-z4-2015-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,115000000,,1,,,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjU4NjU1', 'name': 'Santa Isabel Occidental'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6033516, 'longitude': -74.1024316}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,297739966,VEHICULOS HERRERA,BMW
MCO1391540915,Mazda Cx30 Touring / Modelo 2.021,used,MCO27942129,gold_premium,https://carro.mercadolibre.com.co/MCO-1391540915-mazda-cx30-touring-modelo-2021-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,100000000,,1,,,False,2024-03-14T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYUGlsYXJpY2FUVU5QUTAxRlJHUmpOamM0', 'name': 'Pilarica'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2735058, 'longitude': -75.5873438}","{'contact': 'ASTRID JOHANA ZAPATA', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1163774595,TUC_ELDIAMANTE,Mazda
MCO1391458773,Kia Soluto 2020,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1391458773-kia-soluto-2020-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,51900000,,1,,,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMzA2NzE', 'name': 'El Toberín'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,297739966,VEHICULOS HERRERA,Kia
MCO1391419991,Nissan Xtrail Advance 2021,used,MCO17063099,gold_premium,https://carro.mercadolibre.com.co/MCO-1391419991-nissan-xtrail-advance-2021-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,112900000,,1,,,False,2024-06-12T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVMMzA2NzE', 'name': 'El Toberín'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,297739966,VEHICULOS HERRERA,Nissan
MCO2206762940,Mercedes-benz Clase Glk 300 2011 3.0 4matic 4x4 Automatica ,used,MCO17059340,gold_premium,https://carro.mercadolibre.com.co/MCO-2206762940-mercedes-benz-clase-glk-300-2011-30-4matic-4x4-automatica-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,62900000,,1,,,False,2024-06-11T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,462203677,USADOSBROKER,Mercedes-Benz
MCO1391130945,Suzuki Vitara 1.6 Gl All Grip,used,MCO21074486,gold_premium,https://carro.mercadolibre.com.co/MCO-1391130945-suzuki-vitara-16-gl-all-grip-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,92000000,,1,,,False,2024-03-13T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlRPQzQyNDcwNw', 'name': 'Otros'}, 'city': {'id': 'TUNPQ1RPQzc5Y2E0', 'name': 'Tocancipá'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.9659373, 'longitude': -73.9130599}","{'contact': 'Hever Alcides Herrera', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1074743086,TUC_CAJICA2,Suzuki
MCO1391116427,Nissan Almera 2006,used,MCO17061214,gold_premium,https://carro.mercadolibre.com.co/MCO-1391116427-nissan-almera-2006-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,28500000,,1,,,False,2024-03-13T04:00:05.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NISTk4OWIx', 'name': 'Chía'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.864758, 'longitude': -74.050918}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1530196762,LAVAREZ30733,Nissan
MCO1391081679,Mazda 2 1.5 15ha8 2010,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1391081679-mazda-2-15-15ha8-2010-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,30900000,,1,,,False,2024-03-13T04:01:15.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYU2XDsW9yaWFsVFVOUFEwVk9WalU1WWpZe', 'name': 'Señorial'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,1127532114,URJO478980,Mazda
MCO2206588546,Piaggio Typhoon 125 2012,used,,gold_premium,https://moto.mercadolibre.com.co/MCO-2206588546-piaggio-typhoon-125-2012-_JM,classified,MCO,MCO1763,MCO-MOTORCYCLES,5780000,,1,,,False,2024-06-11T16:06:09.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJFTDE1MDQ3NQ', 'name': 'Belén La Palma'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,507824204,YAMAHAMOTOHERTZ,Piaggio
MCO2206637738,Bmw   2.0 320i  Luxury Line Plus 2016,used,MCO17044234,gold_premium,https://carro.mercadolibre.com.co/MCO-2206637738-bmw-20-320i-luxury-line-plus-2016-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,79500000,,1,,,False,2024-06-11T14:27:20.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2476376, 'longitude': -75.5658153}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1743,False,False,,not_specified,[],,,275503327,ZONAUSADOSMED,BMW
