id,title,condition,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,original_price,available_quantity,official_store_id,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,official_store_name,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname,brand_value_name
MCO1389571453,Toyota 4runner 4.0 Sr5 2023,used,MCO21074489,gold_premium,https://carro.mercadolibre.com.co/MCO-1389571453-toyota-4runner-40-sr5-2023-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,236000000,,1,,False,2024-03-08T04:01:17.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTG9tYSBkZSBsYXMgYnJ1amFzVFVOUFEwV', 'name': 'Loma de las brujas'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1518782, 'longitude': -75.5639843}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1175682104,JIOS2854156,Toyota
MCO1389506137,Ford Escape Se  4x2 2000cc At Aa,used,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389506137-ford-escape-se-4x2-2000cc-at-aa-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,55000000,,1,,False,2024-03-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlVTQTczMjIz', 'name': 'Usatama'}, 'city': {'id': 'TUNPQ01BUjU5NzU1', 'name': 'Martires'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6238385, 'longitude': -74.0821496}","{'contact': 'Victor G', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,224661264,TUC_PALOQUEMAO,Ford
MCO1389453985,Ds Ds7 Avantgarde,used,MCO17048457,gold_premium,https://carro.mercadolibre.com.co/MCO-1389453985-ds-ds7-avantgarde-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,145000000,,1,,False,2024-03-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NISTk4OWIx', 'name': 'Chía'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.864758, 'longitude': -74.050918}","{'contact': 'Alejandro Suarez', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1074743086,TUC_CAJICA2,DS
MCO1389569003,Foton Aumark 2.8 Bj1041v9jd4 2019,used,,gold_premium,https://vehiculo.mercadolibre.com.co/MCO-1389569003-foton-aumark-28-bj1041v9jd4-2019-_JM,classified,MCO,MCO41696,MCO-TRUCKS,72000000,,1,,False,2024-03-08T04:01:17.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjUxNjM4Ng', 'name': 'San Antonio de Prado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1852672, 'longitude': -75.6561304}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1664752322,ASAMBRANO82302,Foton
MCO2202228480,Bmw X3 3.0 Xdrive30d 2017,used,MCO17044779,gold_premium,https://carro.mercadolibre.com.co/MCO-2202228480-bmw-x3-30-xdrive30d-2017-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,115000000,,1,,False,2024-03-08T04:00:05.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBVTg0OTAyNg', 'name': 'Laureles'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2515938, 'longitude': -75.5887989}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1446569054,MGONZALEZ08227,BMW
MCO2202225916,Changan Cs55 Plus Turbo 1.5 2024 Pereira,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202225916-changan-cs55-plus-turbo-15-2024-pereira-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,139990000,144990000.0,1,51245.0,False,2025-02-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYMzAgZGUgQWdvc3RvVFVOUFExQkZVbU13T', 'name': '30 de Agosto'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8135522, 'longitude': -75.7323539}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO2202223660,Kia K3,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202223660-kia-k3-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,91990000,,1,1733.0,False,2025-02-06T04:01:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlRPUjY4MDYw', 'name': 'Torca'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Metrokia,MCO1743,False,False,,not_specified,[],,,443374524,METROKIA NUEVOS,Kia
MCO2202210740,Kia Sportage,used,MCO17055649,gold_premium,https://carro.mercadolibre.com.co/MCO-2202210740-kia-sportage-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,115000000,,1,,False,2024-03-08T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBPTjg5NjYx', 'name': 'Pontevedra'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.570868, 'longitude': -74.297333}","{'contact': 'DALILA GALEANO', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1317682419,CENTROFOTOGRAFIATOBERIN,Kia
MCO2202171538,Changan Cs35 Plus Turbo 1.4 2024 Pereira,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2202171538-changan-cs35-plus-turbo-14-2024-pereira-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,119990000,124990000.0,1,51245.0,False,2025-02-06T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYMzAgZGUgQWdvc3RvVFVOUFExQkZVbU13T', 'name': '30 de Agosto'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8135522, 'longitude': -75.7323539}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO2201297550,Kia Sportage Fq 4x2 Mec 2013,used,MCO17055562,gold_premium,https://carro.mercadolibre.com.co/MCO-2201297550-kia-sportage-fq-4x2-mec-2013-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,48490000,,1,,False,2024-06-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjU4NjUyNw', 'name': 'Santa Isabel'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4250985, 'longitude': -76.5455718}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,742471924,LOMBANAUTOS.CO,Kia
MCO1389301243,Changan Cs35 Plus Turbo 1.4 2024 Pasto,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389301243-changan-cs35-plus-turbo-14-2024-pasto-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,119990000,124990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1BBUzIzODBj', 'name': 'Pasto'}, 'state': {'id': 'TUNPUE5BUm8xYzk4', 'name': 'Nariño'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO2201163296,Changan Cs55 Plus Turbo 1.5 2024 Pasto,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2201163296-changan-cs55-plus-turbo-15-2024-pasto-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,139990000,144990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1BBUzIzODBj', 'name': 'Pasto'}, 'state': {'id': 'TUNPUE5BUm8xYzk4', 'name': 'Nariño'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO1389288229,Changan Cs55 Plus Turbo 1.5 2024 Barranquilla,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389288229-changan-cs55-plus-turbo-15-2024-barranquilla-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,139990000,144990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzg3MjI4MA', 'name': 'Las Flores'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.0383729, 'longitude': -74.8258562}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO1389300279,Changan Cs35 Plus Turbo 1.4 2024 Barranquilla,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389300279-changan-cs35-plus-turbo-14-2024-barranquilla-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,119990000,124990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzg3MjI4MA', 'name': 'Las Flores'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 11.0383729, 'longitude': -74.8258562}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO2201099150,Changan E-star 100% Eléctrico 2024 Medellín,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2201099150-changan-e-star-100-electrico-2024-medellin-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,89990000,92990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjgwOTY2Ng', 'name': 'San Diego'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2322903, 'longitude': -75.5676977}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO1389221377,Changan Cs35 Plus Turbo 1.4 2024 Medellín,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389221377-changan-cs35-plus-turbo-14-2024-medellin-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,119990000,124990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjgwOTY2Ng', 'name': 'San Diego'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2322903, 'longitude': -75.5676977}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO2201031670,Changan Cs55 Plus Turbo 1.5 2024 Medellín,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2201031670-changan-cs55-plus-turbo-15-2024-medellin-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,139990000,144990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjgwOTY2Ng', 'name': 'San Diego'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2322903, 'longitude': -75.5676977}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO1389233161,Chevrolet Equinox Premier 1.500cc Automática Gasolina 4x4,used,MCO17046215,gold_premium,https://carro.mercadolibre.com.co/MCO-1389233161-chevrolet-equinox-premier-1500cc-automatica-gasolina-4x4-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,90000000,,1,1874.0,False,2024-06-08T08:29:04.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1PUjI2NzM2', 'name': 'Morato'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Distoyota Usados,MCO1743,False,False,,not_specified,[],,,37418405,TUC_CVTOYOTAMORATO,Chevrolet
MCO1389218379,Changan Cs55 Plus Turbo 1.5 2024,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-1389218379-changan-cs55-plus-turbo-15-2024-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,139990000,144990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1PTjYwNTQ0', 'name': 'Monaco'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO2201028942,Changan Cs35 Plus Turbo 1.4 2024,new,,gold_premium,https://carro.mercadolibre.com.co/MCO-2201028942-changan-cs35-plus-turbo-14-2024-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,119990000,124990000.0,1,51245.0,False,2025-02-05T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1PTjYwNTQ0', 'name': 'Monaco'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],Changan Auto,MCO1743,False,False,,not_specified,[],,,1661321779,CHANGANCOLOMBIA,Changan
MCO1389230921,Renault Koleos 2.5 Sportway 2016,used,MCO17064411,gold_premium,https://carro.mercadolibre.com.co/MCO-1389230921-renault-koleos-25-sportway-2016-_JM,classified,MCO,MCO1744,MCO-CARS_AND_VANS,61000000,,1,,False,2024-03-07T04:00:00.000Z,"{'address_line': '', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNPQTMyNDE3NQ', 'name': 'Soacha'}, 'city': {'id': 'TUNPQ1NPQTZlMjkx', 'name': 'Soacha'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5827227, 'longitude': -74.2117465}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],,MCO1743,False,False,,not_specified,[],,,1426449875,TUC_BIOMAXSOACHA,Renault
